Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,source
1,20,-100,0.488718330541,4.17953184967,1.79629587685,0.429783990518,0.116931356936,0.272070061976,S0325a_DWAK_10.csv
1,45,45,0.113073473327,4.93108253466,1.85444748138,0.376073097204,0.0229307606459,0.060974211706,S0325a_DWAK_10.csv
2,20,-100,0.495089670716,4.20644764804,1.71095879104,0.406746721746,0.117697808731,0.289363877909,S0325a_DWAK_10.csv
2,45,45,0.105913189124,4.92285650417,1.94828033405,0.395762162152,0.0215145798042,0.0543623970701,S0325a_DWAK_10.csv
3,20,-100,0.501145573039,4.23230278874,1.62436966336,0.383802800613,0.118409669169,0.308516949277,S0325a_DWAK_10.csv
3,20,45,0.650708904464,3.79192653708,1.4280882674,0.37661285192,0.171603773992,0.455650339912,S0325a_DWAK_10.csv
3,45,45,0.0984216727331,4.91247682293,2.04153714221,0.415582040546,0.0200350406283,0.0482095920266,S0325a_DWAK_10.csv
40,70,100,0.871564366802,2.67644424578,1.00589115431,0.375831163267,0.325642638802,0.866459917721,S0325a_DWAK_10.csv
45,70,100,0.852129270661,2.70603504136,1.06622240082,0.394016479656,0.314899569901,0.79920405912,S0325a_DWAK_10.csv
45,90,-100,0.93925493134,1.4520975952,0.632152034033,0.435337153729,0.646826311428,1.48580544042,S0325a_DWAK_10.csv
50,45,-100,0.400007953165,4.84238985534,1.97703591234,0.408276898682,0.0826054830601,0.202327105273,S0325a_DWAK_10.csv
50,70,100,0.831333536934,2.71262942247,1.12018340204,0.41295113618,0.306467787323,0.742140559677,S0325a_DWAK_10.csv
50,90,45,0.796943514328,2.11933862408,0.800685781262,0.377799834423,0.376034063303,0.995326172861,S0325a_DWAK_10.csv
90,45,100,0.412294956822,3.81749646539,1.44904823826,0.379580767499,0.108001398445,0.284528110201,S0325a_DWAK_10.csv
90,70,0,0.5697161517,2.61167360578,0.949019669046,0.363376061597,0.218142171533,0.600320699646,S0325a_DWAK_10.csv
140,45,-90,0.603640647314,3.1019850801,1.15451230603,0.372184996451,0.19459817882,0.522853367748,S0325a_DWAK_10.csv
140,45,90,0.603640647314,3.1019850801,1.15451230603,0.372184996451,0.19459817882,0.522853367748,S0325a_DWAK_10.csv
160,80,0,0.217129859909,2.5210387547,1.05882591843,0.419995891159,0.0861271408479,0.205066627224,S0325a_DWAK_10.csv
0,70,100,0.944817351068,1.81625585421,0.169462567941,0.0933032466483,0.520200581257,5.57537491935,S0325a_DWAK_10.csv
1,70,100,0.945697515603,1.8435462775,0.119581774003,0.0648650784969,0.512977367123,7.9083750303,S0325a_DWAK_10.csv
2,70,100,0.946391191509,1.87098923748,0.0708100224154,0.0378463013026,0.505823963362,13.365215251,S0325a_DWAK_10.csv
2,90,45,0.3936755819,0.811099382922,2.88154472151,3.55264075178,0.485360475164,0.136619632852,S0325a_DWAK_10.csv
3,70,100,0.94690215648,1.89854515611,0.0231576317364,0.0121975669959,0.498751453676,40.8894211315,S0325a_DWAK_10.csv
3,90,45,0.404153046906,0.764049071994,2.90359836121,3.80027732202,0.528962159264,0.139190410184,S0325a_DWAK_10.csv
40,90,45,0.753602689621,1.5770686543,1.77262792133,1.12400174621,0.477850274665,0.425133035847,S0325a_DWAK_10.csv
50,60,45,0.781612953487,1.49919946456,3.27242485366,2.18278149841,0.521353543652,0.238848251202,S0325a_DWAK_10.csv
90,20,0,0.884931398636,1.85095659675,1.44381916706,0.780039450733,0.478094083995,0.612910133642,S0325a_DWAK_10.csv
90,80,45,0.763049018005,1.37582437028,3.18770009366,2.31693823901,0.554612227032,0.239372900707,S0325a_DWAK_10.csv
90,80,100,0.548973286772,1.01817353025,2.81756658467,2.7672754211,0.539174581212,0.194839507879,S0325a_DWAK_10.csv
90,90,-100,0.518119372848,1.03121667602,4.11588621878,3.99129136919,0.502435021556,0.125882822145,S0325a_DWAK_10.csv
140,20,-100,0.765845163427,1.54277175861,1.99814928287,1.29516843416,0.496408596511,0.383277250601,S0325a_DWAK_10.csv
140,90,-100,0.367977114267,0.749373654022,4.56470444018,6.09135965173,0.491046238805,0.0806135685429,S0325a_DWAK_10.csv
150,20,-100,0.833076834475,1.67893426888,1.44431322281,0.860255966883,0.496193835527,0.576797900427,S0325a_DWAK_10.csv
150,90,-100,0.529749796268,1.05196173934,4.07277269739,3.87159774454,0.503582760147,0.130071043888,S0325a_DWAK_10.csv
160,20,-100,0.880753084271,1.86955575222,0.943982175702,0.504923254941,0.47110287202,0.933018765546,S0325a_DWAK_10.csv
160,90,-100,0.670593424221,1.284763487,3.43002440926,2.66977108547,0.521958656988,0.195506895639,S0325a_DWAK_10.csv
0,70,-90,0.880563399171,2.27604414013,0.704591741766,0.309568575294,0.386883269813,1.24974981535,S0325a_DWAK_10.csv
0,70,90,0.880563399171,2.27604414013,0.704591741766,0.309568575294,0.386883269813,1.24974981535,S0325a_DWAK_10.csv
1,70,-90,0.883412388469,2.29416556081,0.673607246859,0.293617539364,0.385069152619,1.31146508977,S0325a_DWAK_10.csv
1,70,90,0.883412388469,2.29416556081,0.673607246859,0.293617539364,0.385069152619,1.31146508977,S0325a_DWAK_10.csv
2,70,-90,0.886140434784,2.31196104596,0.64329096425,0.278244724484,0.3832851926,1.37751108601,S0325a_DWAK_10.csv
2,70,90,0.886140434784,2.31196104596,0.64329096425,0.278244724484,0.3832851926,1.37751108601,S0325a_DWAK_10.csv
40,0,-90,0.940459101536,1.24972077563,0.800115875884,0.640235716242,0.752535382206,1.17540362575,S0325a_DWAK_10.csv
40,0,90,0.940459101536,1.24972077563,0.800115875884,0.640235716242,0.752535382206,1.17540362575,S0325a_DWAK_10.csv
40,90,-90,0.940459101536,1.24972077563,0.800115875884,0.640235716242,0.752535382206,1.17540362575,S0325a_DWAK_10.csv
40,90,90,0.940459101536,1.24972077563,0.800115875884,0.640235716242,0.752535382206,1.17540362575,S0325a_DWAK_10.csv
45,80,-90,0.974993999733,0.674691762068,0.797426856653,1.18191284003,1.44509545625,1.22267514769,S0325a_DWAK_10.csv
45,80,90,0.974993999733,0.674691762068,0.797426856653,1.18191284003,1.44509545625,1.22267514769,S0325a_DWAK_10.csv
